Namespace(batch_size=128, cat_dims=None, cat_idx=[3], config='config/boston.yml', data_parallel=False, dataset='Boston', direction='minimize', dropna_idx=None, early_stopping_rounds=20, epochs=1000, gpu_ids=[0, 1], logging_period=100, model_name='VIME', n_trials=10, num_classes=1, num_features=13, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
Loading dataset Boston...
Dataset loaded!
(506, 13)
Epoch 83, Val Loss: 27.53549
Epoch 84, Val Loss: 28.24098
Epoch 85, Val Loss: 29.62099
Epoch 86, Val Loss: 27.92461
Epoch 87, Val Loss: 28.48759
Epoch 88, Val Loss: 29.52327
Epoch 89, Val Loss: 28.65275
Epoch 90, Val Loss: 27.44347
Epoch 91, Val Loss: 27.32930
Epoch 92, Val Loss: 27.05766
Epoch 93, Val Loss: 27.72476
Epoch 94, Val Loss: 26.14437
Epoch 95, Val Loss: 26.62758
Epoch 96, Val Loss: 28.68873
Epoch 97, Val Loss: 28.19811
Epoch 98, Val Loss: 25.90248
Epoch 99, Val Loss: 26.68826
Epoch 100, Val Loss: 27.88310
Epoch 101, Val Loss: 26.17211
Epoch 102, Val Loss: 24.72914
Epoch 103, Val Loss: 27.03358
Epoch 104, Val Loss: 27.04901
Epoch 105, Val Loss: 26.24709
Epoch 106, Val Loss: 26.39480
Epoch 107, Val Loss: 26.39902
Epoch 108, Val Loss: 25.55925
Epoch 109, Val Loss: 25.22050
Epoch 110, Val Loss: 25.38189
Epoch 111, Val Loss: 25.65549
Epoch 112, Val Loss: 25.56933
Epoch 113, Val Loss: 25.67770
Epoch 114, Val Loss: 25.66359
Epoch 115, Val Loss: 24.68568
Epoch 116, Val Loss: 24.58066
Epoch 117, Val Loss: 25.74508
Epoch 118, Val Loss: 25.11769
Epoch 119, Val Loss: 24.49666
Epoch 120, Val Loss: 25.86455
Epoch 121, Val Loss: 25.91076
Epoch 122, Val Loss: 23.50708
Epoch 123, Val Loss: 24.11863
Epoch 124, Val Loss: 23.89850
Epoch 125, Val Loss: 22.90246
Epoch 126, Val Loss: 23.59324
Epoch 127, Val Loss: 24.70986
Epoch 128, Val Loss: 24.43905
Epoch 129, Val Loss: 24.10732
Epoch 130, Val Loss: 22.40716
Epoch 131, Val Loss: 22.04187
Epoch 132, Val Loss: 22.53451
Epoch 133, Val Loss: 24.29432
Epoch 134, Val Loss: 24.69077
Epoch 135, Val Loss: 23.11930
Epoch 136, Val Loss: 23.14441
Epoch 137, Val Loss: 23.09556
Epoch 138, Val Loss: 22.28796
Epoch 139, Val Loss: 22.62864
Epoch 140, Val Loss: 22.04584
Epoch 141, Val Loss: 21.99643
Epoch 142, Val Loss: 23.72584
Epoch 143, Val Loss: 23.10262
Epoch 144, Val Loss: 22.41295
Epoch 145, Val Loss: 23.57427
Epoch 146, Val Loss: 21.48692
Epoch 147, Val Loss: 21.65708
Epoch 148, Val Loss: 23.27865
Epoch 149, Val Loss: 21.61749
Epoch 150, Val Loss: 22.14559
Epoch 151, Val Loss: 24.12747
Epoch 152, Val Loss: 21.30887
Epoch 153, Val Loss: 21.76598
Epoch 154, Val Loss: 23.65221
Epoch 155, Val Loss: 21.46763
Epoch 156, Val Loss: 21.96007
Epoch 157, Val Loss: 23.63158
Epoch 158, Val Loss: 21.50051
Epoch 159, Val Loss: 21.40620
Epoch 160, Val Loss: 21.97963
Epoch 161, Val Loss: 20.08363
Epoch 162, Val Loss: 19.80524
Epoch 163, Val Loss: 21.12384
Epoch 164, Val Loss: 20.97048
Epoch 165, Val Loss: 20.97382
Epoch 166, Val Loss: 20.58361
Epoch 167, Val Loss: 23.18188
Epoch 168, Val Loss: 21.31729
Epoch 169, Val Loss: 20.53251
Epoch 170, Val Loss: 19.57468
Epoch 171, Val Loss: 20.32707
Epoch 172, Val Loss: 20.97434
Epoch 173, Val Loss: 22.27815
Epoch 174, Val Loss: 20.22706
Epoch 175, Val Loss: 20.00338
Epoch 176, Val Loss: 22.95064
Epoch 177, Val Loss: 20.39701
Epoch 178, Val Loss: 18.83744
Epoch 179, Val Loss: 20.92883
Epoch 180, Val Loss: 20.68980
Epoch 181, Val Loss: 20.18599
Epoch 182, Val Loss: 20.53448
Epoch 183, Val Loss: 19.11450
Epoch 184, Val Loss: 21.04322
Epoch 185, Val Loss: 20.50989
Epoch 186, Val Loss: 18.91488
Epoch 187, Val Loss: 18.80640
Epoch 188, Val Loss: 18.74374
Epoch 189, Val Loss: 20.29310
Epoch 190, Val Loss: 21.06607
Epoch 191, Val Loss: 20.04309
Epoch 192, Val Loss: 19.14684
Epoch 193, Val Loss: 18.78891
Epoch 194, Val Loss: 19.25125
Epoch 195, Val Loss: 19.26516
Epoch 196, Val Loss: 18.18924
Epoch 197, Val Loss: 20.67640
Epoch 198, Val Loss: 20.36920
Epoch 199, Val Loss: 18.97532
Epoch 200, Val Loss: 18.75426
Epoch 201, Val Loss: 19.46237
Epoch 202, Val Loss: 19.16088
Epoch 203, Val Loss: 19.01565
Epoch 204, Val Loss: 17.10077
Epoch 205, Val Loss: 19.57684
Epoch 206, Val Loss: 19.22970
Epoch 207, Val Loss: 18.82459
Epoch 208, Val Loss: 20.00293
Epoch 209, Val Loss: 19.87728
Epoch 210, Val Loss: 19.63930
Epoch 211, Val Loss: 18.72156
Epoch 212, Val Loss: 17.89100
Epoch 213, Val Loss: 17.74328
Epoch 214, Val Loss: 19.70285
Epoch 215, Val Loss: 17.36682
Epoch 216, Val Loss: 17.31737
Epoch 217, Val Loss: 17.37267
Epoch 218, Val Loss: 16.31002
Epoch 219, Val Loss: 17.30147
Epoch 220, Val Loss: 17.34947
Epoch 221, Val Loss: 17.07980
Epoch 222, Val Loss: 17.30429
Epoch 223, Val Loss: 18.30407
Epoch 224, Val Loss: 16.45783
Epoch 225, Val Loss: 17.23395
Epoch 226, Val Loss: 17.11674
Epoch 227, Val Loss: 16.60493
Epoch 228, Val Loss: 16.80301
Epoch 229, Val Loss: 17.26787
Epoch 230, Val Loss: 16.34132
Epoch 231, Val Loss: 15.91388
Epoch 232, Val Loss: 16.19463
Epoch 233, Val Loss: 16.47271
Epoch 234, Val Loss: 16.23470
Epoch 235, Val Loss: 15.77832
Epoch 236, Val Loss: 16.56796
Epoch 237, Val Loss: 17.51304
Epoch 238, Val Loss: 17.49362
Epoch 239, Val Loss: 16.16417
Epoch 240, Val Loss: 17.31395
Epoch 241, Val Loss: 14.66122
Epoch 242, Val Loss: 15.55063
Epoch 243, Val Loss: 15.35022
Epoch 244, Val Loss: 15.19343
Epoch 245, Val Loss: 14.73472
Epoch 246, Val Loss: 14.76579
Epoch 247, Val Loss: 15.25541
Epoch 248, Val Loss: 15.22380
Epoch 249, Val Loss: 14.85892
Epoch 250, Val Loss: 16.97645
Epoch 251, Val Loss: 16.66809
Epoch 252, Val Loss: 14.72586
Epoch 253, Val Loss: 14.82049
Epoch 254, Val Loss: 17.53214
Epoch 255, Val Loss: 15.46403
Epoch 256, Val Loss: 14.23240
Epoch 257, Val Loss: 14.88063
Epoch 258, Val Loss: 17.52696
Epoch 259, Val Loss: 16.04148
Epoch 260, Val Loss: 15.80833
Epoch 261, Val Loss: 15.31992
Epoch 262, Val Loss: 15.38955
Epoch 263, Val Loss: 16.55940
Epoch 264, Val Loss: 15.60206
Epoch 265, Val Loss: 14.33883
Epoch 266, Val Loss: 14.81514
Epoch 267, Val Loss: 14.47225
Epoch 268, Val Loss: 17.77536
Epoch 269, Val Loss: 15.09344
Epoch 270, Val Loss: 15.58725
Epoch 271, Val Loss: 14.92700
Epoch 272, Val Loss: 13.93185
Epoch 273, Val Loss: 14.07438
Epoch 274, Val Loss: 13.81215
Epoch 275, Val Loss: 14.05206
Epoch 276, Val Loss: 13.22093
Epoch 277, Val Loss: 13.01808
Epoch 278, Val Loss: 14.42647
Epoch 279, Val Loss: 14.89200
Epoch 280, Val Loss: 14.24959
Epoch 281, Val Loss: 13.40111
Epoch 282, Val Loss: 15.53979
Epoch 283, Val Loss: 14.16220
Epoch 284, Val Loss: 13.12517
Epoch 285, Val Loss: 13.51842
Epoch 286, Val Loss: 14.54294
Epoch 287, Val Loss: 15.60270
Epoch 288, Val Loss: 14.02149
Epoch 289, Val Loss: 13.30338
Epoch 290, Val Loss: 12.95739
Epoch 291, Val Loss: 15.18469
Epoch 292, Val Loss: 13.75868
Epoch 293, Val Loss: 13.66740
Epoch 294, Val Loss: 13.97492
Epoch 295, Val Loss: 13.83092
Epoch 296, Val Loss: 13.91517
Epoch 297, Val Loss: 13.07932
Epoch 298, Val Loss: 13.66602
Epoch 299, Val Loss: 13.59941
Epoch 300, Val Loss: 12.59938
Epoch 301, Val Loss: 13.47489
Epoch 302, Val Loss: 13.64898
Epoch 303, Val Loss: 14.00507
Epoch 304, Val Loss: 14.04275
Epoch 305, Val Loss: 13.08572
Epoch 306, Val Loss: 12.69077
Epoch 307, Val Loss: 12.45297
Epoch 308, Val Loss: 13.69305
Epoch 309, Val Loss: 15.25326
Epoch 310, Val Loss: 15.77374
Epoch 311, Val Loss: 14.54580
Epoch 312, Val Loss: 13.63230
Epoch 313, Val Loss: 13.14303
Epoch 314, Val Loss: 14.41371
Epoch 315, Val Loss: 14.02523
Epoch 316, Val Loss: 15.79344
Epoch 317, Val Loss: 13.54669
Epoch 318, Val Loss: 12.53816
Epoch 319, Val Loss: 13.16877
Epoch 320, Val Loss: 13.53961
Epoch 321, Val Loss: 13.16547
Epoch 322, Val Loss: 12.38510
Epoch 323, Val Loss: 13.94911
Epoch 324, Val Loss: 14.13015
Epoch 325, Val Loss: 14.03913
Epoch 326, Val Loss: 14.83574
Epoch 327, Val Loss: 12.83515
Epoch 328, Val Loss: 13.39778
Epoch 329, Val Loss: 14.04527
Epoch 330, Val Loss: 15.05531
Epoch 331, Val Loss: 15.97339
Epoch 332, Val Loss: 15.06690
Epoch 333, Val Loss: 14.01799
Epoch 334, Val Loss: 13.63293
Epoch 335, Val Loss: 14.03752
Epoch 336, Val Loss: 13.42832
Epoch 337, Val Loss: 13.51376
Epoch 338, Val Loss: 12.40715
Epoch 339, Val Loss: 12.19089
Epoch 340, Val Loss: 14.44598
Epoch 341, Val Loss: 15.18191
Epoch 342, Val Loss: 14.47483
Epoch 343, Val Loss: 13.93567
Epoch 344, Val Loss: 15.19134
Epoch 345, Val Loss: 15.19917
Epoch 346, Val Loss: 14.14312
Epoch 347, Val Loss: 14.51203
Epoch 348, Val Loss: 13.62904
Epoch 349, Val Loss: 15.49501
Epoch 350, Val Loss: 15.76841
Epoch 351, Val Loss: 15.59581
Epoch 352, Val Loss: 15.46172
Epoch 353, Val Loss: 15.29610
Epoch 354, Val Loss: 15.22044
Epoch 355, Val Loss: 14.43258
Epoch 356, Val Loss: 13.78655
Epoch 357, Val Loss: 14.43354
Epoch 358, Val Loss: 13.84309
Epoch 359, Val Loss: 13.77044
Epoch 360, Val Loss: 14.24251
Early stopping applies.
{'MSE - mean': 12.190889120450933, 'MSE - std': 0.0, 'R2 - mean': 0.83673270494103, 'R2 - std': 0.0}
In get_device
On Device: cuda
Fitted encoder
Epoch 0, Val Loss: 617.40936
Epoch 1, Val Loss: 614.34198
Epoch 2, Val Loss: 610.66846
Epoch 3, Val Loss: 604.83215
Epoch 4, Val Loss: 593.68402
Epoch 5, Val Loss: 572.49884
Epoch 6, Val Loss: 532.31317
Epoch 7, Val Loss: 459.89587
Epoch 8, Val Loss: 341.48947
Epoch 9, Val Loss: 182.72966
Epoch 10, Val Loss: 77.96448
Epoch 11, Val Loss: 69.13158
Epoch 12, Val Loss: 65.50915
Epoch 13, Val Loss: 94.02108
Epoch 14, Val Loss: 104.89389
Epoch 15, Val Loss: 85.94803
Epoch 16, Val Loss: 57.18721
Epoch 17, Val Loss: 44.36955
Epoch 18, Val Loss: 44.65295
Epoch 19, Val Loss: 49.05514
Epoch 20, Val Loss: 54.66665
Epoch 21, Val Loss: 52.51253
Epoch 22, Val Loss: 43.74714
Epoch 23, Val Loss: 39.75389
Epoch 24, Val Loss: 40.94517
Epoch 25, Val Loss: 46.30251
Epoch 26, Val Loss: 47.29713
Epoch 27, Val Loss: 43.64931
Epoch 28, Val Loss: 40.78411
Epoch 29, Val Loss: 39.92966
Epoch 30, Val Loss: 42.06179
Epoch 31, Val Loss: 44.08117
Epoch 32, Val Loss: 43.87897
Epoch 33, Val Loss: 41.72379
Epoch 34, Val Loss: 38.73899
Epoch 35, Val Loss: 37.91724
Epoch 36, Val Loss: 38.94086
Epoch 37, Val Loss: 39.00130
Epoch 38, Val Loss: 39.26062
Epoch 39, Val Loss: 39.37083
Epoch 40, Val Loss: 39.08083
Epoch 41, Val Loss: 38.07341
Epoch 42, Val Loss: 37.46469
Epoch 43, Val Loss: 38.12949
Epoch 44, Val Loss: 36.44286
Epoch 45, Val Loss: 34.89046
Epoch 46, Val Loss: 35.72916
Epoch 47, Val Loss: 38.74193
Epoch 48, Val Loss: 37.12326
Epoch 49, Val Loss: 33.74633
Epoch 50, Val Loss: 34.64737
Epoch 51, Val Loss: 37.10388
Epoch 52, Val Loss: 35.91396
Epoch 53, Val Loss: 34.76868
Epoch 54, Val Loss: 34.55156
Epoch 55, Val Loss: 34.79862
Epoch 56, Val Loss: 35.17315
Epoch 57, Val Loss: 33.17935
Epoch 58, Val Loss: 32.65153
Epoch 59, Val Loss: 33.15582
Epoch 60, Val Loss: 33.57140
Epoch 61, Val Loss: 35.24072
Epoch 62, Val Loss: 35.30035
Epoch 63, Val Loss: 31.99336
Epoch 64, Val Loss: 32.11418
Epoch 65, Val Loss: 35.38446
Epoch 66, Val Loss: 34.84851
Epoch 67, Val Loss: 31.69631
Epoch 68, Val Loss: 31.85280
Epoch 69, Val Loss: 32.22263
Epoch 70, Val Loss: 31.64399
Epoch 71, Val Loss: 31.64897
Epoch 72, Val Loss: 34.77865
Epoch 73, Val Loss: 32.99514
Epoch 74, Val Loss: 29.35876
Epoch 75, Val Loss: 31.47282
Epoch 76, Val Loss: 33.51194
Epoch 77, Val Loss: 33.06687
Epoch 78, Val Loss: 31.32721
Epoch 79, Val Loss: 30.40246
Epoch 80, Val Loss: 30.65229
Epoch 81, Val Loss: 30.73436
Epoch 82, Val Loss: 31.94519
Epoch 83, Val Loss: 29.45724
Epoch 84, Val Loss: 30.07875
Epoch 85, Val Loss: 29.86686
Epoch 86, Val Loss: 29.54235
Epoch 87, Val Loss: 29.48398
Epoch 88, Val Loss: 29.49032
Epoch 89, Val Loss: 28.66330
Epoch 90, Val Loss: 27.77024
Epoch 91, Val Loss: 29.70847
Epoch 92, Val Loss: 30.86107
Epoch 93, Val Loss: 30.02230
Epoch 94, Val Loss: 29.90736
Epoch 95, Val Loss: 28.65827
Epoch 96, Val Loss: 29.47223
Epoch 97, Val Loss: 27.87588
Epoch 98, Val Loss: 27.49778
Epoch 99, Val Loss: 29.28012
Epoch 100, Val Loss: 26.45782
Epoch 101, Val Loss: 29.22437
Epoch 102, Val Loss: 28.56562
Epoch 103, Val Loss: 28.37719
Epoch 104, Val Loss: 28.15010
Epoch 105, Val Loss: 27.08310
Epoch 106, Val Loss: 28.49097
Epoch 107, Val Loss: 27.48063
Epoch 108, Val Loss: 28.52269
Epoch 109, Val Loss: 27.34343
Epoch 110, Val Loss: 25.98459
Epoch 111, Val Loss: 30.03437
Epoch 112, Val Loss: 27.88015
Epoch 113, Val Loss: 26.52997
Epoch 114, Val Loss: 26.20043
Epoch 115, Val Loss: 25.25191
Epoch 116, Val Loss: 27.06897
Epoch 117, Val Loss: 29.53595
Epoch 118, Val Loss: 26.94244
Epoch 119, Val Loss: 24.17446
Epoch 120, Val Loss: 26.92204
Epoch 121, Val Loss: 28.11832
Epoch 122, Val Loss: 25.72287
Epoch 123, Val Loss: 24.93705
Epoch 124, Val Loss: 26.86186
Epoch 125, Val Loss: 24.97874
Epoch 126, Val Loss: 25.91456
Epoch 127, Val Loss: 26.51619
Epoch 128, Val Loss: 24.15779
Epoch 129, Val Loss: 25.68531
Epoch 130, Val Loss: 26.39465
Epoch 131, Val Loss: 22.52704
Epoch 132, Val Loss: 27.83225
Epoch 133, Val Loss: 29.89036
Epoch 134, Val Loss: 24.61612
Epoch 135, Val Loss: 26.04797
Epoch 136, Val Loss: 27.49541
Epoch 137, Val Loss: 24.94883
Epoch 138, Val Loss: 24.41328
Epoch 139, Val Loss: 22.93662
Epoch 140, Val Loss: 24.39189
Epoch 141, Val Loss: 28.17440
Epoch 142, Val Loss: 26.24020
Epoch 143, Val Loss: 22.95918
Epoch 144, Val Loss: 21.60039
Epoch 145, Val Loss: 25.04557
Epoch 146, Val Loss: 23.88331
Epoch 147, Val Loss: 22.29546
Epoch 148, Val Loss: 22.50486
Epoch 149, Val Loss: 23.01868
Epoch 150, Val Loss: 24.04581
Epoch 151, Val Loss: 21.16018
Epoch 152, Val Loss: 22.66455
Epoch 153, Val Loss: 26.53247
Epoch 154, Val Loss: 26.48275
Epoch 155, Val Loss: 24.32199
Epoch 156, Val Loss: 26.27375
Epoch 157, Val Loss: 22.05754
Epoch 158, Val Loss: 21.59736
Epoch 159, Val Loss: 24.91362
Epoch 160, Val Loss: 22.51393
Epoch 161, Val Loss: 24.22196
Epoch 162, Val Loss: 22.46969
Epoch 163, Val Loss: 20.81078
Epoch 164, Val Loss: 22.04509
Epoch 165, Val Loss: 21.66381
Epoch 166, Val Loss: 24.85295
Epoch 167, Val Loss: 26.90844
Epoch 168, Val Loss: 21.70134
Epoch 169, Val Loss: 22.37938
Epoch 170, Val Loss: 21.09854
Epoch 171, Val Loss: 22.57095
Epoch 172, Val Loss: 26.64515
Epoch 173, Val Loss: 20.80594
Epoch 174, Val Loss: 21.48126
Epoch 175, Val Loss: 27.15637
Epoch 176, Val Loss: 22.00583
Epoch 177, Val Loss: 25.68488
Epoch 178, Val Loss: 18.65111
Epoch 179, Val Loss: 20.38907
Epoch 180, Val Loss: 23.62856
Epoch 181, Val Loss: 23.09011
Epoch 182, Val Loss: 20.01841
Epoch 183, Val Loss: 19.26401
Epoch 184, Val Loss: 23.02523
Epoch 185, Val Loss: 21.87484
Epoch 186, Val Loss: 19.60899
Epoch 187, Val Loss: 25.61517
Epoch 188, Val Loss: 21.70965
Epoch 189, Val Loss: 22.74514
Epoch 190, Val Loss: 20.02371
Epoch 191, Val Loss: 20.08854
Epoch 192, Val Loss: 21.15452
Epoch 193, Val Loss: 20.63451
Epoch 194, Val Loss: 25.75250
Epoch 195, Val Loss: 23.18884
Epoch 196, Val Loss: 22.14042
Epoch 197, Val Loss: 23.65477
Epoch 198, Val Loss: 19.58856
Epoch 199, Val Loss: 19.98664
Early stopping applies.
{'MSE - mean': 15.420998960241874, 'MSE - std': 3.2301098397909414, 'R2 - mean': 0.8025786652933846, 'R2 - std': 0.03415403964764541}
In get_device
On Device: cuda
Fitted encoder
Epoch 0, Val Loss: 672.20172
Epoch 1, Val Loss: 668.38672
Epoch 2, Val Loss: 662.16968
Epoch 3, Val Loss: 649.97595
Epoch 4, Val Loss: 625.87988
Epoch 5, Val Loss: 580.08575
Epoch 6, Val Loss: 498.52063
Epoch 7, Val Loss: 366.61044
Epoch 8, Val Loss: 195.72348
Epoch 9, Val Loss: 92.88966
Epoch 10, Val Loss: 84.62310
Epoch 11, Val Loss: 81.85100
Epoch 12, Val Loss: 113.87858
Epoch 13, Val Loss: 133.15553
Epoch 14, Val Loss: 118.91549
Epoch 15, Val Loss: 88.71428
Epoch 16, Val Loss: 69.22980
Epoch 17, Val Loss: 64.79517
Epoch 18, Val Loss: 71.81411
Epoch 19, Val Loss: 83.01275
Epoch 20, Val Loss: 84.06255
Epoch 21, Val Loss: 75.53062
Epoch 22, Val Loss: 64.56021
Epoch 23, Val Loss: 60.34621
Epoch 24, Val Loss: 61.96313
Epoch 25, Val Loss: 66.09790
Epoch 26, Val Loss: 66.78497
Epoch 27, Val Loss: 63.36285
Epoch 28, Val Loss: 60.04192
Epoch 29, Val Loss: 58.82716
Epoch 30, Val Loss: 57.79641
Epoch 31, Val Loss: 54.83395
Epoch 32, Val Loss: 54.08950
Epoch 33, Val Loss: 55.26639
Epoch 34, Val Loss: 55.69860
Epoch 35, Val Loss: 54.82406
Epoch 36, Val Loss: 52.91631
Epoch 37, Val Loss: 52.02782
Epoch 38, Val Loss: 50.86005
Epoch 39, Val Loss: 50.77174
Epoch 40, Val Loss: 51.07614
Epoch 41, Val Loss: 51.36705
Epoch 42, Val Loss: 51.55102
Epoch 43, Val Loss: 52.26791
Epoch 44, Val Loss: 54.11107
Epoch 45, Val Loss: 51.40894
Epoch 46, Val Loss: 48.58324
Epoch 47, Val Loss: 50.17638
Epoch 48, Val Loss: 50.77505
Epoch 49, Val Loss: 50.48626
Epoch 50, Val Loss: 48.33119
Epoch 51, Val Loss: 48.84342
Epoch 52, Val Loss: 49.67192
Epoch 53, Val Loss: 50.00570
Epoch 54, Val Loss: 50.20024
Epoch 55, Val Loss: 47.84485
Epoch 56, Val Loss: 47.61390
Epoch 57, Val Loss: 49.76468
Epoch 58, Val Loss: 48.92515
Epoch 59, Val Loss: 45.68179
Epoch 60, Val Loss: 44.90766
Epoch 61, Val Loss: 47.44622
Epoch 62, Val Loss: 49.74427
Epoch 63, Val Loss: 46.82748
Epoch 64, Val Loss: 45.46510
Epoch 65, Val Loss: 46.20515
Epoch 66, Val Loss: 46.59756
Epoch 67, Val Loss: 44.39817
Epoch 68, Val Loss: 43.13969
Epoch 69, Val Loss: 46.66173
Epoch 70, Val Loss: 45.89999
Epoch 71, Val Loss: 45.08251
Epoch 72, Val Loss: 43.66167
Epoch 73, Val Loss: 43.11031
Epoch 74, Val Loss: 43.59502
Epoch 75, Val Loss: 45.16891
Epoch 76, Val Loss: 43.42551
Epoch 77, Val Loss: 41.76125
Epoch 78, Val Loss: 42.37561
Epoch 79, Val Loss: 44.31489
Epoch 80, Val Loss: 42.56092
Epoch 81, Val Loss: 41.30972
Epoch 82, Val Loss: 42.23671
Epoch 83, Val Loss: 41.51324
Epoch 84, Val Loss: 41.67558
Epoch 85, Val Loss: 42.33442
Epoch 86, Val Loss: 42.72624
Epoch 87, Val Loss: 41.02136
Epoch 88, Val Loss: 40.41761
Epoch 89, Val Loss: 41.12823
Epoch 90, Val Loss: 40.70124
Epoch 91, Val Loss: 40.68966
Epoch 92, Val Loss: 40.28494
Epoch 93, Val Loss: 38.48468
Epoch 94, Val Loss: 40.38572
Epoch 95, Val Loss: 40.37083
Epoch 96, Val Loss: 38.79532
Epoch 97, Val Loss: 40.01019
Epoch 98, Val Loss: 40.73053
Epoch 99, Val Loss: 39.32853
Epoch 100, Val Loss: 36.78908
Epoch 101, Val Loss: 37.46688
Epoch 102, Val Loss: 38.44386
Epoch 103, Val Loss: 41.07068
Epoch 104, Val Loss: 41.98919
Epoch 105, Val Loss: 37.82866
Epoch 106, Val Loss: 38.62443
Epoch 107, Val Loss: 35.69859
Epoch 108, Val Loss: 38.23982
Epoch 109, Val Loss: 37.62830
Epoch 110, Val Loss: 38.89342
Epoch 111, Val Loss: 39.07994
Epoch 112, Val Loss: 35.68132
Epoch 113, Val Loss: 38.11707
Epoch 114, Val Loss: 41.96448
Epoch 115, Val Loss: 36.19797
Epoch 116, Val Loss: 36.03505
Epoch 117, Val Loss: 38.32773
Epoch 118, Val Loss: 38.33898
Epoch 119, Val Loss: 35.68735
Epoch 120, Val Loss: 37.18456
Epoch 121, Val Loss: 36.38291
Epoch 122, Val Loss: 35.87210
Epoch 123, Val Loss: 36.58088
Epoch 124, Val Loss: 36.17293
Epoch 125, Val Loss: 35.23582
Epoch 126, Val Loss: 32.93184
Epoch 127, Val Loss: 36.02011
Epoch 128, Val Loss: 34.76948
Epoch 129, Val Loss: 35.21532
Epoch 130, Val Loss: 37.38725
Epoch 131, Val Loss: 35.04166
Epoch 132, Val Loss: 35.15168
