Namespace(batch_size=128, cat_dims=None, cat_idx=[3], config='config/boston.yml', data_parallel=False, dataset='Boston', direction='minimize', early_stopping_rounds=20, epochs=1000, gpu_ids=[0, 1], logging_period=100, model_name='VIME', n_trials=10, num_classes=1, num_features=13, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
Loading dataset Boston...
Dataset loaded!
(506, 13)
Epoch 84, Val Loss: 29.20732
Epoch 85, Val Loss: 28.97398
Epoch 86, Val Loss: 29.18779
Epoch 87, Val Loss: 27.79079
Epoch 88, Val Loss: 28.75093
Epoch 89, Val Loss: 29.17885
Epoch 90, Val Loss: 29.45747
Epoch 91, Val Loss: 28.73010
Epoch 92, Val Loss: 27.98035
Epoch 93, Val Loss: 28.52976
Epoch 94, Val Loss: 27.94916
Epoch 95, Val Loss: 29.59646
Epoch 96, Val Loss: 28.53033
Epoch 97, Val Loss: 28.06606
Epoch 98, Val Loss: 28.68561
Epoch 99, Val Loss: 28.08200
Epoch 100, Val Loss: 29.06015
Epoch 101, Val Loss: 27.63977
Epoch 102, Val Loss: 27.43037
Epoch 103, Val Loss: 28.38409
Epoch 104, Val Loss: 27.39270
Epoch 105, Val Loss: 28.57762
Epoch 106, Val Loss: 27.71979
Epoch 107, Val Loss: 28.13697
Epoch 108, Val Loss: 28.76006
Epoch 109, Val Loss: 26.45013
Epoch 110, Val Loss: 28.61389
Epoch 111, Val Loss: 27.23808
Epoch 112, Val Loss: 27.64465
Epoch 113, Val Loss: 29.01098
Epoch 114, Val Loss: 25.43524
Epoch 115, Val Loss: 28.67061
Epoch 116, Val Loss: 29.11957
Epoch 117, Val Loss: 25.60172
Epoch 118, Val Loss: 27.09714
Epoch 119, Val Loss: 28.92068
Epoch 120, Val Loss: 26.97463
Epoch 121, Val Loss: 26.21675
Epoch 122, Val Loss: 26.82367
Epoch 123, Val Loss: 27.43995
Epoch 124, Val Loss: 27.28663
Epoch 125, Val Loss: 25.47100
Epoch 126, Val Loss: 27.47348
Epoch 127, Val Loss: 27.64002
Epoch 128, Val Loss: 26.32518
Epoch 129, Val Loss: 28.43877
Epoch 130, Val Loss: 26.61330
Epoch 131, Val Loss: 27.12440
Epoch 132, Val Loss: 26.59756
Epoch 133, Val Loss: 26.85482
Epoch 134, Val Loss: 27.28341
Epoch 135, Val Loss: 25.93714
Early stopping applies.
Trial 0 failed with parameters: {'p_m': 0.4983290659791568, 'alpha': 7.934358477708767, 'K': 10, 'beta': 7.2530436851575395} because of the following error: AttributeError("module 'numpy' has no attribute 'float'.\n`np.float` was a deprecated alias for the builtin `float`. To avoid this error in existing code, use `float` by itself. Doing this will not modify any behavior and is safe. If you specifically wanted the numpy scalar type, use `np.float64` here.\nThe aliases was originally deprecated in NumPy 1.20; for more details and guidance see the original release note at:\n    https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations").
Traceback (most recent call last):
  File "/home/mburu/.local/lib/python3.8/site-packages/optuna/study/_optimize.py", line 197, in _run_trial
    value_or_values = func(trial)
  File "train.py", line 95, in __call__
    sc, time = cross_validation(model, self.X, self.y, self.args)
  File "train.py", line 46, in cross_validation
    curr_model.predict(X_test)
  File "/home/mburu/Master_Thesis/master-thesis-da/DNN_Trial/models/basemodel_torch.py", line 129, in predict
    self.predictions = self.predict_helper(X)
  File "/home/mburu/Master_Thesis/master-thesis-da/DNN_Trial/models/vime.py", line 61, in predict_helper
    X = np.array(X, dtype=np.float)
  File "/home/mburu/.local/lib/python3.8/site-packages/numpy/__init__.py", line 305, in __getattr__
    raise AttributeError(__former_attrs__[attr])
AttributeError: module 'numpy' has no attribute 'float'.
`np.float` was a deprecated alias for the builtin `float`. To avoid this error in existing code, use `float` by itself. Doing this will not modify any behavior and is safe. If you specifically wanted the numpy scalar type, use `np.float64` here.
The aliases was originally deprecated in NumPy 1.20; for more details and guidance see the original release note at:
    https://numpy.org/devdocs/release/1.20.0-notes.html#deprecations
Trial 0 failed with value None.
