MSSubClass,LotFrontage,LotArea,Street,Alley,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,SalePrice
0.6621563740725137,-0.004193189115550663,-0.21289571021689285,2,0,4,2,1,3,7,6,1,3,-0.08893368489724114,-0.5241740546075712,-0.16194948430784717,-0.911806504844457,5,4,9,10,0,-0.59788870008087,2,3,4,2,3,4,2,-0.564476824272776,3,3.67909266555339,-1.2788637709475348,-0.5624934260246944,6,4,2,5,-0.6632548926509224,-0.8019229244046748,-0.11899866377895676,-1.1720564728132423,1.1053195824048596,-0.24287002311294137,-1.0555657250367967,-0.7640975231923183,0.13621832007914325,-0.2127571124887476,2,-0.34690528308846397,7,-0.9585921495629545,0,2,0.4687134060194727,1,-1.056543843657237,-1.119755392730233,3,3,3,-0.7401574768200161,-0.7143518217141828,3.7088849925650487,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0,0,0,-0.09274033210472127,-0.5080097041613333,-0.619098273889079,7,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,129000
0.5445470910863982,0.6636674772885628,0.2520147403106296,2,0,4,2,1,3,7,6,1,4,-0.8204445578548297,-0.5241740546075712,-0.16194948430784717,-0.911806504844457,5,4,9,10,2,5.46561693316839,2,3,4,2,3,3,5,0.15249494216124324,4,0.5238553981544081,-0.42717701625688975,-0.08574906607854055,6,3,2,5,-0.215659403245949,-0.8019229244046748,-0.11899866377895676,-0.8420348888259636,1.1053195824048596,-0.24287002311294137,-1.0555657250367967,-0.7640975231923183,0.13621832007914325,-0.2127571124887476,2,-0.34690528308846397,7,0.5921497211981687,4,6,-0.529916539829721,2,0.2950916540335109,0.036615378101800336,3,3,3,-0.7401574768200161,-0.7143518217141828,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0,3,0,-0.09274033210472127,-0.1334166899817642,-1.3754861231594988,7,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159950
-0.8667643047469886,0.53009534400774,0.11068196335026279,2,0,4,2,1,3,4,6,1,1,0.6425771880603474,-0.5241740546075712,0.2294098212195263,-0.3327978073136499,5,4,5,6,2,0.5951219593740943,2,3,4,3,3,1,5,0.5621930944092542,1,-0.28550406121847727,-0.008057481711756489,0.47499310966765,6,3,2,5,1.1167780363122088,-0.8019229244046748,-0.11899866377895676,0.1403993062806755,-0.8186942361478619,-0.24287002311294137,0.7736638993593138,-0.7640975231923183,0.13621832007914325,-0.2127571124887476,2,0.2707553428983133,7,0.5921497211981687,3,6,-0.030601566905124115,2,0.2950916540335109,0.008180031278061805,3,3,3,-0.7401574768200161,-0.7143518217141828,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0,0,0,-0.09274033210472127,-0.8826027183409023,0.8936774246517606,2,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157000
0.07410995914193591,0.6636674772885628,0.2706111583317305,2,0,4,2,1,3,7,6,1,6,0.6425771880603474,0.37221730085603477,-0.19456275976846163,0.24621089021715725,5,4,10,11,2,0.4213825429486141,2,3,4,2,3,1,4,0.01738172173902686,1,-0.28550406121847727,-0.5751015578610544,-0.6669231429652805,6,3,2,5,0.04306631317311078,1.0188134709526562,-0.11899866377895676,0.8748404035934056,-0.8186942361478619,-0.24287002311294137,0.7736638993593138,1.2369471115355464,0.13621832007914325,-0.2127571124887476,2,0.2707553428983133,7,3.6936334627204146,2,6,-0.5715261209067707,1,0.2950916540335109,0.04609382704304651,3,3,3,-0.7401574768200161,-0.10919807843154564,-0.35192107366178105,-0.12100805009628117,3.1077891650418636,-0.07099283776824153,0,0,0,-0.09274033210472127,1.364955366736512,0.8936774246517606,7,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205000
-0.8667643047469886,0.4410472551538583,-0.10131720209028747,2,0,4,2,1,3,7,6,1,1,0.6425771880603474,-0.5241740546075712,-0.06410965792600382,-0.7670543304617553,6,4,10,11,2,0.37505203190181935,2,3,4,2,3,1,1,-0.9719957310301061,1,-0.28550406121847727,1.329987235525915,0.2320805072188954,6,3,2,5,-0.013853344439082376,-0.8019229244046748,-0.11899866377895676,-0.6932390301496182,-0.8186942361478619,-0.24287002311294137,-1.0555657250367967,1.2369471115355464,0.13621832007914325,-0.2127571124887476,2,-0.34690528308846397,7,-0.9585921495629545,0,6,-0.40508779659857175,1,0.2950916540335109,0.2451412548092162,3,3,3,-0.7401574768200161,-0.7143518217141828,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0,0,0,-0.09274033210472127,0.24117632419780488,-1.3754861231594988,2,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140000
0.07410995914193591,-0.04871723354249156,-0.24376576413192036,2,0,4,2,1,3,7,6,1,6,-0.08893368489724114,-0.5241740546075712,1.0121284322742732,0.8252195877479644,5,4,9,10,0,-0.59788870008087,3,3,6,3,3,1,1,-0.9719957310301061,1,-0.28550406121847727,0.984829971782864,-0.11753202340828414,6,5,2,5,-0.4122909477244344,2.0589091368005317,-0.11899866377895676,1.4108870226710086,-0.8186942361478619,-0.24287002311294137,0.7736638993593138,1.2369471115355464,1.3792104908013256,-0.2127571124887476,3,0.8884159688850906,7,0.5921497211981687,3,5,0.9680283789440695,2,0.2950916540335109,-0.4088717221367699,3,3,3,0.18555123011244734,-0.051564388595104,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0,0,0,-0.09274033210472127,2.11414139509565,0.8936774246517606,5,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000
-0.8667643047469886,-0.04871723354249156,0.9586786251124638,2,0,2,2,4,3,7,6,1,1,-0.08893368489724114,-0.5241740546075712,-0.5859220652958351,-1.5390659271694982,6,4,6,7,2,0.4677130539954088,2,4,4,3,3,2,5,-0.8957221388562742,3,5.209287893430251,0.7494954737762384,1.6963667556249395,6,3,2,5,2.819193250349622,-0.8019229244046748,-0.11899866377895676,1.3956259089606142,1.1053195824048596,-0.24287002311294137,0.7736638993593138,-0.7640975231923183,0.13621832007914325,-0.2127571124887476,3,0.2707553428983133,7,2.142891591959292,4,3,-1.0708410938313675,1,0.2950916540335109,-0.12451825389938466,3,3,3,0.5404062344365583,1.0146588733790665,2.7420264053681844,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0,2,0,-0.09274033210472127,1.364955366736512,-0.619098273889079,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217000
-0.8667643047469886,-0.9391981220813095,-0.2282377550843011,2,0,3,2,1,3,6,1,1,1,-0.8204445578548297,1.2686086563196408,-0.5206955143746061,0.48746451418832687,5,4,8,9,0,-0.59788870008087,2,4,4,2,3,1,2,-0.5797315427075423,3,3.792908839527702,-1.2788637709475348,-0.5375211024084673,6,3,2,5,-0.890933523099695,-0.8019229244046748,-0.11899866377895676,-1.3399287236275805,1.1053195824048596,-0.24287002311294137,-1.0555657250367967,-0.7640975231923183,-1.1067738506430391,-0.2127571124887476,2,-1.5822265350620184,7,-0.9585921495629545,0,2,-0.6547452830608701,2,0.2950916540335109,1.1550723531688492,3,3,3,0.3398360146011912,0.006069301241337636,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0,2,0,-0.09274033210472127,-0.1334166899817642,0.1372895753813408,7,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000
0.07410995914193591,0.2184270330191538,-0.2547376507643699,2,0,2,2,4,3,7,6,1,6,-0.08893368489724114,0.37221730085603477,0.19679654575891184,-0.38104853210788386,6,4,10,6,2,0.2128952432380378,2,3,4,2,3,1,4,0.19390060648418053,1,-0.28550406121847727,-0.9314652262710875,-0.8439996195167091,6,3,2,5,-1.2195151829519009,0.8549471953704965,-0.11899866377895676,-0.19343755613420183,-0.8186942361478619,-0.24287002311294137,-1.0555657250367967,1.2369471115355464,0.13621832007914325,-0.2127571124887476,2,-0.34690528308846397,7,-0.9585921495629545,0,6,-0.07221114798217385,3,0.2950916540335109,-0.17191049860561555,3,3,3,1.203830807738157,-0.7143518217141828,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0,2,0,-0.09274033210472127,0.24117632419780488,0.8936774246517606,7,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159500
-0.8667643047469886,-1.0282462109351913,0.16052036364681319,2,0,4,2,1,3,7,6,1,1,-0.08893368489724114,-0.5241740546075712,0.4903160249044419,0.053207991040221524,5,4,9,6,3,0.16656473219124307,2,3,4,3,2,1,5,2.0745894649418055,2,1.0297050602624613,-1.2788637709475348,1.2355138743436573,6,3,2,5,1.2461408945217387,-0.8019229244046748,-0.11899866377895676,0.23578126697064047,1.1053195824048596,-0.24287002311294137,0.7736638993593138,-0.7640975231923183,0.13621832007914325,-0.2127571124887476,2,0.2707553428983133,5,0.5921497211981687,3,6,0.30227508171127376,3,0.2950916540335109,0.6621930082240479,3,3,3,0.7409764542719254,-0.7143518217141828,-0.35192107366178105,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0,0,0,-0.09274033210472127,1.739548380916081,0.1372895753813408,7,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,184000
-0.2787178898164108,-0.6720538555196641,-0.008893004525415993,2,0,4,2,1,3,7,6,1,2,-0.8204445578548297,-0.5241740546075712,-1.4664805027324255,-1.6838181015522,5,4,6,7,0,-0.59788870008087,2,3,3,2,3,1,1,-0.9719957310301061,1,-0.28550406121847727,0.44243998590092687,-0.6669231429652805,2,2,1,5,-0.9840747810105566,-0.8019229244046748,-0.11899866377895676,-1.4086037353243555,-0.8186942361478619,-0.24287002311294137,-1.0555657250367967,-0.7640975231923183,-1.1067738506430391,-0.2127571124887476,2,-0.9645659090752412,7,-0.9585921495629545,0,2,-2.19429978291171,1,-1.056543843657237,-1.3093243715551568,1,1,3,-0.7401574768200161,-0.7143518217141828,1.4528816224390324,-0.12100805009628117,-0.2758378238577077,-0.07099283776824153,0,2,0,-0.09274033210472127,-0.1334166899817642,-0.619098273889079,7,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96500
